phi_deg;plano_z;Line_A_y;Line_B_z;Line_C;YB;ZB;KN;SZ;S;Volumen_Calculado;Volumen_Error_%;GZ_5.0;GZ_lin_5.0;Error_Lin_5.0_%;GZ_5.15;GZ_lin_5.15;Error_Lin_5.15_%;GZ_5.3;GZ_lin_5.3;Error_Lin_5.3_%
70,5;-0,24809450507127542;0,9426414910921784;0,3338068592337709;0,24809450507127542;-4,417136566760573;5,905605492962129;7,04133925184497;1,3854903052918992;1104,5718293513962;2281,744;0,0;2,3281317963840777;3,5387191984502673;51,998233259234084;2,1867355727202504;3,3541506300518664;53,38620141800582;2,045339349056424;3,169582061653467;54,96607265272091
71,0;-0,30537183035858134;0,9455185755993167;0,32556815445715676;0,30537183035858134;-4,428810345349399;5,939032465360334;7,057345127661768;1,3842336740658672;1100,8732413214093;2281,7439999999997;1,992981468939829e-14;2,3297522496651837;3,5638164977300564;52,969763125766875;2,187924463325286;3,3779389323926594;54,39010756608786;2,046096676985389;3,192061367055264;56,007357959169326
71,5;-0,36296540146082845;0,9483236552061993;0,3173046564050921;0,36296540146082845;-4,439940505403364;5,971818920234644;7,072030943192521;1,3820890119553253;1096,1917857942008;2281,7439999999997;1,992981468939829e-14;2,3304126671615246;3,5889137970098455;54,00335947286078;2,1881641188805943;3,4017272347334533;55,460333408340745;2,0459155705996652;3,214540672457062;57,11990849724402
72,0;-0,4210040531943051;0,9510565162951535;0,30901699437494745;0,4210040531943051;-4,45046840974925;6,00374295484618;7,085169230908944;1,378830133138023;1088,5158196133236;2281,7439999999997;1,992981468939829e-14;2,3298866494331767;3,6140110962896346;55,11531847134557;2,1872281719889033;3,4255155370742463;56,61445755608278;2,0445696945446308;3,2370199778588598;58,322799486657416
72,5;-0,4797503749190484;0,9537169507482269;0,30070579950427306;0,4797503749190484;-4,4602691161528245;6,034358370961844;7,09629865585272;1,3739969513633579;1082,4014998385228;2281,7439999999997;1,992981468939829e-14;2,3277139021115847;3,639108395569424;56,338302240159685;2,1846563594993507;3,44930383941504;57,88770734659175;2,0415988168871166;3,2594992832606575;59,654250203304294
73,0;-0,5386308280946285;0,9563047559630354;0,29237170472273677;0,5386308280946285;-4,469668522915636;6,064628577664579;7,106437757560378;1,3686092217821653;1081,476311768342;2281,7440000000006;1,992981468939829e-14;2,324913977745201;3,6642056948492128;57,60607617847923;2,181468264350745;3,473092141755833;59,208923572835246;2,03802255095629;3,281978588662455;61,03740300235982
73,5;-0,5975686969581484;0,958819734868193;0,28401534470392276;0,5975686969581484;-4,478712600605422;6,094678007100295;7,115720653965663;1,3628022447565042;1080,8014762507858;2281,7439999999997;1,992981468939829e-14;2,3216219796246973;3,689302994129002;58,91058176169566;2,177799019394468;3,4968804440966266;60,569474637238386;2,0339760591642397;3,304457894064252;62,46296898017831
74,0;-0,6565504642988806;0,9612616959383189;0,27563735581699916;0,6565504642988806;-4,487412825767006;6,124526389369591;7,124171229618108;1,3566010539881947;1080,2696845651772;2281,744;0,0;2,3178627499265136;3,714400293408791;60,25108878972897;2,1736734955357653;3,52066874643742;61,96860998986642;2,0294842411450182;3,3269371994660504;63,93018147256073
74,5;-0,7155672024551186;0,963630453208623;0,26723837607825696;0,7155672024551186;-4,495776273970799;6,15418019822089;7,131799404206242;1,3500166849545039;1079,734998654458;2281,744;0,0;2,3136471381631267;3,73949759268858;61,62782694933673;2,169102570181833;3,544457048778213;63,406613292661675;2,02455800220054;3,3494165048678477;65,43939473343255
75,0;-0,7746145616372647;0,9659258262890683;0,25881904510252074;0,7746145616372647;-4,5038087439427645;6,183642212818389;7,138611192324215;1,3430562345898052;1079,2218387511753;2281,744;0,0;2,3089820608788734;3,7645948919683696;63,04132265693926;2,1640931869355127;3,568245351119007;64,88408968062318;2,0192043129921533;3,3718958102696455;66,99131378503294
75,5;-0,8336876650737168;0,9681476403781077;0,2503800040544415;0,8336876650737168;-4,511516194269811;6,212916410299821;7,144613805511149;1,335727963242503;1078,709370217064;2281,7440000000006;1,992981468939829e-14;2,303875603620611;3,7896921912481583;64,49204919278372;2,1586534575638945;3,5920336534598;66,40158895691938;2,0134313115071785;3,394375115671443;68,58658630527317
76,0;-0,8927825255327855;0,9702957262759965;0,24192189559966767;0,8927825255327855;-4,518904482235459;6,242007119584533;7,149814769893451;1,3280404122374723;1078,2190326369307;2281,744;0,0;2,2983361385134686;3,814789490527948;65,98048590904983;2,152791779572069;3,6158219558005937;67,95966939818702;2,00724742063067;3,416854421073241;70,22587180606155
76,5;-0,9518948382728869;0,9723699203976766;0,23344536385590547;0,9518948382728869;-4,52597977885373;6,270920716989658;7,154223674678354;1,3200041522922952;1077,7259327545676;2281,7439999999997;1,992981468939829e-14;2,292374072689972;3,8398867898077365;67,5069891757171;2,1465185846303196;3,6396102581413867;69,5587582703465;2,000663096570669;3,4393337264750383;71,90968996081301
77,0;-1,0110181203534294;0,9743700647852352;0,22495105434386492;1,0110181203534294;-4,532746711328854;6,2996580946528145;7,157844417598806;1,3116240288873948;1077,2249294750443;2281,7439999999997;1,992981468939829e-14;2,28599409367263;3,864984089087526;69,07235673903791;2,1398385839548446;3,6633985604821806;71,19976188631463;1,9936830742370597;3,461813031876836;73,63908419604749
77,5;-1,0701474416618184;0,9762960071199334;0,2164396139381029;1,0701474416618184;-4,539210778592995;6,3282243990034175;7,16068524140832;1,3029091986887202;1076,726236609586;2281,744;0,0;2,279205205808654;3,890081388367315;70,67710175693146;2,132760804740663;3,6871868628229736;72,88328136128344;1,986316403672674;3,4842923372786334;75,41476931047949
78,0;-1,1292781596890344;0,9781476007338056;0,20791169081775945;1,1292781596890344;-4,545377149656802;6,3566242162540965;7,162753774484906;1,2938681700820727;1076,242648684686;2281,743999999999;5,978944406819487e-14;2,2720157708158784;3,9151786876471038;72,3218094670693;2,125293630705807;3,7109751651637666;74,60999795738141;1,9785714905957368;3,506771642680431;77,23755039170011
78,5;-1,1884054104523973;0,9799247046208296;0,1993679344171972;1,1884054104523973;-4,551250739385753;6,384861819474907;7,16405729141984;1,2845090636948626;1075,7885639221076;2281,744;0,0;2,2644337683156923;3,9402759869268933;74,00712010480697;2,1174450626225676;3,7347634675045605;76,38065484819987;1,9704563569294435;3,529250948082229;79,10830329588474
79,0;-1,2475258812729975;0,981627183447664;0,19080899537654492;1,2475258812729975;-4,556836697397946;6,41294356402824;7,164605160691341;1,2748420600053567;1075,3793143956614;2281,744;0,0;2,2564692434530205;3,965373286206682;75,73354025151997;2,1092251659358707;3,7585517698453534;78,19585270203575;1,9619810884187217;3,5517302534840263;81,02775171735111
79,5;-1,3066353133063047;0,9832549075639546;0,18223552549214744;1,3066353133063047;-4,562139689883732;6,440874445461529;7,164405331257858;1,2648758858741305;1074,9256185219256;2281,7440000000006;1,992981468939829e-14;2,248130793438085;3,9904705854864715;77,50170929262579;2,1006425573034915;3,7823400721861473;80,05633843015072;1,9531543211688989;3,5742095588858245;82,99678218702027
80,0;-1,365725456490615;0,984807753012208;0,17364817766693041;1,365725456490615;-4,567163324034299;6,468654706173619;7,163460894524483;1,2546143764512347;1074,4567228569606;2281,7439999999997;1,992981468939829e-14;2,239422129463443;4,01556788476626;79,3126821394935;2,091700966511611;3,8061283745269403;81,96331289527147;1,9439798035597806;3,596688864287622;85,01678143473663
80,5;-1,4247914948114302;0,9862856015372314;0,1650476058606776;1,4247914948114302;-4,571911678460164;6,496287689015949;7,161778087856328;1,2440644786329393;1073,9913523025052;2281,7439999999997;1,992981468939829e-14;2,2303500801701706;4,04066518404605;81,16730731965436;2,082407239939586;3,829916676867734;83,91775649890876;1,9344643997090016;3,6191681696894196;87,08890017484143
81,0;-1,4838289744721724;0,9876883405951378;0,15643446504023092;1,4838289744721724;-4,576388971350172;6,523778478021119;7,159364899916129;1,2332348563453026;1073,5399813336467;2281,744;0,0;2,2209231969404404;4,065762483325839;83,06632525279859;2,0727699458511695;3,853704979208527;85,92053531662089;1,9246166947618992;3,641647475091217;89,21416846286564
81,5;-1,5428338242752326;0,9890158633619168;0,14780941112961055;1,5428338242752326;-4,580599055068687;6,551130992213859;7,156228123211954;1,222132943040453;1073,0926816829892;2281,7439999999997;1,992981468939829e-14;2,21114880640237;4,090859782605628;85,0106049290109;2,062796426898082;3,877493281549321;87,97265842563432;1,9144440473937951;3,664126780493015;91,39377750324587
82,0;-1,601801052023011;0,9902680687415704;0,13917310096006547;1,601801052023011;-4,584545623997521;6,578349151401746;7,152374540650989;1,2107661282015663;1072,6681749344946;2281,744;0,0;2,2010341969431364;4,115957081885417;87,00105103327266;2,0524939866319007;3,901281583890114;90,07517728673274;1,9039537763206655;3,6866060858948124;93,62896997526221
82,5;-1,6607267814850413;0,9914448613738104;0,1305261922200517;1,6607267814850413;-4,588232215844098;6,605436836514472;7,147810888847052;1,1991417206041897;1072,2254081263477;2281,744;0,0;2,190586581978;4,141054381165206;89,03860797987824;2,041869852771928;3,925069886230907;92,22919036208172;1,893153123565857;3,7090853912966097;95,92104543082841
83,0;-1,719605029264424;0,992546151641322;0,12186934340514749;1,719605029264424;-4,5916620762854015;6,632396836139705;7,142542798243762;1,1872658883958307;1071,7812200640633;2281,7439999999997;1,992981468939829e-14;2,179812040037153;4,166151680444996;91,12435402338578;2,030930117290954;3,948858188571701;94,43594611906491;1,8820481945447562;3,7315646966984075;98,27147399915685
83,5;-1,7784328687207644;0,9935718556765875;0,11320321376790683;1,7784328687207644;-4,594838496327798;6,659233343505562;7,13657731501903;1,1751461809595058;1071,4023321553732;2281,7440000000006;1,992981468939829e-14;2,1687180366360934;4,191248979724785;93,25928538990004;2,019682258284605;3,972646490912494;96,6966078261547;1,8706464799331173;3,754044002100205;100,68163826627605
84,0;-1,837205692038142;0,9945218953682733;0,10452846326765346;1,837205692038142;-4,5977644769104975;6,685949310250445;7,1299202356045335;1,1627888633948942;1071,031750521845;2281,7440000000006;1,992981468939829e-14;2,1573107587631677;4,216346279004574;95,44454881511346;2,008132474457926;3,9964347932532878;99,0125075952513;1,8589541901526858;3,776523307502003;103,15311305179699
84,5;-1,8959197093556877;0,9953961983671787;0,09584575252022406;1,8959197093556877;-4,600442980413298;6,712548547368573;7,1225782247899;1,1502010345868277;1070,680342384632;2281,744;0,0;2,1455972329540063;4,241443578284363;97,68125690788882;1,9962878031989293;4,020223095594081;101,38494505411086;1,846978373443853;3,7990026129038004;105,68744428881575
85,0;-1,9545716123803978;0,9961946980917455;0,08715574274765814;1,9545716123803978;-4,602876929899515;6,739035986242613;7,114559077345822;1,1373908887953483;1070,352822152417;2281,7440000000006;1,992981468939829e-14;2,1335855868870937;4,266540877564152;99,97045835827215;1,9841563821733317;4,044011397934875;103,81515460516752;1,8347271774595704;3,821481918305598;108,28611279399918
85,5;-2,0131593210852587;0,996917333733128;0,078459095727845;2,0131593210852587;-4,605069156605591;6,765417535666945;7,105871573039904;1,1243675706411365;1070,0880476839122;2281,7439999999997;1,992981468939829e-14;2,1212849043742645;4,291638176843941;102,31314369862478;1,9717473043142948;4,067799700275668;106,30431147921904;1,8222097042543262;3,843961223707396;110,95054069423908
86,0;-2,0716772262157157;0,9975640502598242;0,06975647374412523;2,0716772262157157;-4,60702205056941;6,791695678448096;7,096521061833978;1,1111367602750333;1069,6963526156824;2281,744;0,0;2,1087008105348577;4,31673547612373;104,71066613896826;1,9590662029958836;4,0915880026164615;108,85399361999298;1,8094315954569105;3,8664405291091937;113,68260280283519
86,5;-2,130116226167013;0,9981347984218669;0,06104853953485691;2,130116226167013;-4,608737591381097;6,81786845125118;7,086508451309612;1,0976996607784102;1069,2958056248567;2281,744;0,0;2,095834459200277;4,341832775403519;107,16487203193827;1,9461142394369966;4,1153763049572545;111,46632718477088;1,7963940196737171;3,888919834510991;116,4847907485989
87,0;-2,1884721674854317;0,9986295347545738;0,052335956242943966;2,1884721674854317;-4,610218089569688;6,843939399076112;7,0758401901940235;1,0840629816665803;1068,901180896351;2281,744;0,0;2,082692516421154;4,366930074683308;109,6771386199308;1,9328980862079677;4,1391646072980475;114,14293059901657;1,7831036559947822;3,9113991399127883;119,3590443697814
87,5;-2,246741068056252;0,9990482215818578;0,04361938736533601;2,246741068056252;-4,6114657210295835;6,869911992395926;7,064522668034586;1,0702333385434395;1068,5143808056057;2281,7439999999997;1,992981468939829e-14;2,0692815601252974;4,3920273739630975;112,24890119337627;1,9194243268880182;4,162952909638841;116,88549276585852;1,7695670936507402;3,9338784453145865;122,30739141959977
88,0;-2,304918758463942;0,9993908270190958;0,03489949670250108;2,304918758463942;-4,612482531198729;6,895789647211159;7,0525622373639925;1,056217275249418;1068,134717979923;2281,744;0,0;2,055608102268514;4,417124673242887;114,88165318906198;1,9056994782156491;4,186741211979634;119,69577364316528;1,7557908541627854;3,956357750716384;125,3319489241158
88,5;-2,363000395909498;0,9996573249755573;0,02617694830787314;2,363000395909498;-4,613270397837577;6,921574358131381;7,039963848203461;1,0420198983501177;1067,745227212045;2281,7439999999997;1,992981468939829e-14;2,041677223325675;4,442221972522676;117,57709405636456;1,891728624579341;4,210529514320428;122,57576798346082;1,741780025833008;3,9788370561181816;128,43510644895005
89,0;-2,4209809901615564;0,9998476951563913;0,0174524064372836;2,4209809901615564;-4,613831106665463;6,947268160901937;7,026732514017691;1,0276463430793426;1067,4152764805426;2281,7440000000006;1,992981468939829e-14;2,0274940382357336;4,467319271802465;120,33698681993641;1,877516883962275;4,234317816661221;125,52754933021959;1,7275397296888166;4,001316361519979;131,61935397229564
89,5;-2,478863909922471;0,9999619230641713;0,008726535498373897;2,478863909922471;-4,614166443769029;6,972880211940523;7,012880393295108;1,0131088549100795;1067,2668784847638;2281,7439999999997;1,992981468939829e-14;2,0130707779742507;4,492416571082254;123,16237562213108;1,8630764895146248;4,258106119002015;128,55240474379835;1,7130822010549998;4,023795666921777;134,88631569715258
90,0;-2,5366420243213987;1,0;6,123233995736766e-17;2,5366420243213987;-4,614277906509178;6,998411496991549;6,998411496991549;0,9984114969915492;1066,9118475531166;2281,7440000000006;1,992981468939829e-14;1,9984114969915492;4,517513870362043;126,05523823110525;1,8484114969915488;4,281894421342808;131,6526611261597;1,6984114969915494;4,046274972323574;138,23878839085054
